sign	date	prediction
libra	2019-03-02	 Hoy no te resultará del todo fácil cumplir con todas tus obligaciones por falta de tiempo, pero sí podrás hacer lo más importante. Es bueno que seas flexible y que no te exijas tanto: asume que no todos los días son iguales en lo que se refiere al rendimiento.
escorpio	2019-03-02	 Eres una persona luchadora y guerrera, pero al mismo tiempo tienes un lado espiritual que no puedes dejar de lado. Tu felicidad lo comprende todo: lo terrenal y lo más etéreo. Puede que hoy se dirija a ti alguien demasiado superficial. No le critiques, déjalo pasar.
sagitario	2019-03-02	 Es necesario que lleves a cabo nuevas acciones relacionadas con tu economía y que no pierdas el tiempo intentando una y otra vez lo que no te está dando resultados. La riqueza, la prosperidad y la abundancia te esquivarán hasta que no hagas un cambio real.
capricornio	2019-03-02	 Sentirás cierto dolor físico que amenazará con fastidiarte el día, pero no desesperes y te darás cuenta de que pasará rápido. Cuida tu cuerpo todo lo que puedas con alimentación sana y ejercicio físico y tendrás más bienestar mental y emocional. Tu salud depende de ello.
acuario	2019-03-02	 Cierto dolor de estómago, de cabeza o en la zona lumbar no impedirá que disfrutes de un día muy familiar y de descanso. La felicidad te acompañará hoy al mismo tiempo que te sentirás muy querido. Vas por muy buen camino. Sigue dando lo mejor de ti cada día.
piscis	2019-03-02	 Un buen amigo te demostrará hoy, una vez más, que está para lo bueno y para lo malo. A partir de ahora serás tú el que tienes que demostrarle tu generosidad. Aprovecha el día para descansar sin exigirte demasiado: la semana que viene será muy retadora para ti.
aries	2019-03-03	 Recibirás una visita o una llamada que te trastocará en un principio y le darás muchas vueltas a la cabeza, pero luego comprenderás que se trata de algo positivo para ti. Ten especial cuidado hoy con las tareas domésticas: podrías tener un pequeño accidente si no estás atento a cada cosa que hagas.
tauro	2019-03-03	 No puedes trabajar tanto durante la semana y luego no desconectar en los días festivos. Proponte llevar hoy tu atención a otras cosas diferentes de tu negocio. Relajarte y disfrutar de la vida también debe formar parte de tu día a día y, desde luego, de tus fines de semana.
geminis	2019-03-03	 Acumulas mucho estrés y podrías contrarestarlo con ejercicios aeróbicos como correr por algún parque o montar en bicicleta. Hazlo y te sentirás mucho mejor: alcanzarás mayor claridad en todos los aspectos de tu vida. La semana que viene será positiva para ti.
cancer	2019-03-03	 Verás una exposición que despertará de nuevo tu lado más creativo y tu interés por algo que siempre había estado ahí: el arte. Puede que haya llegado el momento de que pares un poco la máquina y te centres más en ti. Escúchate y haz lo necesario por ser feliz. Desarrolla tu potencial.
leo	2019-03-03	 Estás atravesando una etapa muy introspectiva que te irá fenomenal para llegar a conclusiones certeras sobre ciertas cosas importantes de tu vida. Ante todo, calma: confía plenamente en que los pasos que estás dando te llevarán al lugar en el que deseas estar.
virgo	2019-03-03	 Hoy disfrutarás enormemente de la vida en compañía de las personas que más quieres, dejando a un lado las preocupaciones habituales que normalmente rondan por tu mente. Sería bueno que dediques la última hora de tu jornada a planificar la semana porque así la comenzarás con mucha más calma.
libra	2019-03-03	 Te sientes pletórico y lleno de salud tanto a nivel físico como a nivel emocional, pero no te sientes acompañado por algunas personas importantes para ti. Si tu pareja está atravesando una etapa algo negativa, dale mucho amor y comprensión. Es lo que necesita.
escorpio	2019-03-03	 Atraviesas una etapa muy buena en tu relación de pareja. Vuestro compromiso es sólido y estable, pero aún no te has decidido a pedirle matrimonio o a dar un paso más. Tal vez sea el momento de hacerlo, pero no debes sentirte presionado por nadie. Disfruta de la relación.
sagitario	2019-03-03	 Estás verdaderamente sensible y muy vulnerable, y así te mostrarás no solo con la gente que tienes cerca, sino también con los desconocidos. No es necesario que te sientas herido por comentarios que no tienen mala intención. No interpretes las palabras de los demás.
capricornio	2019-03-03	 Tu nivel de autoexigencia hará que hoy estés mucho más nervioso de lo normal, pero por más que te tenses, lo quieras o no, habrá cosas que escaparán de tu control. Relájate practicando algún tipo de deporte o dando un largo paseo acompañado de alguien que te inspire.
acuario	2019-03-03	 Hoy te costará mucho trabajo salir de la cama para hacer lo que te habías propuesto, pero finalmente te alegrarás de dar los pasos adecuados y cumplir con tus compromisos. Tal vez te encuentres esta tarde con alguien que no esperabas ver y que te haría ilusión encontrarte.
piscis	2019-03-03	 Afloja un poco el ritmo y permítete hacer las cosas despacio y con calma, al menos por este día, y de ese modo alcanzarás un bienestar muy profundo. Un baño relajante de agua caliente te ayudará a sentir más relajación aún. Una cena romántica sería perfecta para terminar este gran día.
aries	2019-03-04	 Hoy estarás a tope de energía y sacarás a la luz tu lado más creativo, lo que puede ser una gran oportunidad para que comiences una etapa nueva en la que des rienda suelta a tu imaginación. No te censures: permítete ser libre. Y comienza cuanto antes, porque encontrarás felicidad.
tauro	2019-03-04	 Uno de tus problemas es que te sientes muy cómodo en la rutina y no te gusta demasiado cambiar hábitos, pero si te decides a romper con algunos patrones, tu vida mejorará más de lo que ahora imaginas. Atento a las nuevas ideas que alguien puede darte en estos días.
geminis	2019-03-04	 No aplaces más la toma de una decisión que te da miedo tomar porque, si dejas pasar más tiempo, más aún te costará decidirte. Si quieres, pide consejo a tus familiares y amigos en los que más confíes, pero recuerda que la persona que más te conoces eres tú. Eso es muy importante hoy.
cancer	2019-03-04	 Hoy no es precisamente tu día preferido de la semana, pero los demás no tienen la culpa. Proponte ser amable en todo momento, en especial con un compañero de trabajo que se dirigirá a ti para preguntarte sobre un asunto algo delicado. Intenta disfrutar del día.
leo	2019-03-04	 Tu estado de ánimo es muy bueno en líneas generales, pero hoy sucederá algo que hará que te sientas un poco triste. No será demasiado importante, pero podrías tomártelo demasiado en serio. Mañana saldrá de nuevo el sol y recuperarás tu alegría y tu optimismo natural.
virgo	2019-03-04	 Un compañero de trabajo, algo narcisista, se propondrá sacarte de tus casillas, pero no lo conseguirá a menos que tú entres en su juego. No pierdas tu entusiasmo pase lo que pase: es importante que veas el vaso medio lleno y no medio vacío en todo momento.
libra	2019-03-04	 Tu pasión por la vida es uno de tus puntos fuertes y no deberías permitir que nada ni nadie la haga desaparecer ahora. Los vampiros emocionales se nutren de tu energía: aléjate de ellos, no les hagas caso y se irán a otro lugar. Por la tarde recibirás una llamada o un mensaje sorprendente.
escorpio	2019-03-04	 Alguien te invitará a comer o a tomar algo, pero tú no sabrás qué decir debido a todo el trabajo que tienes sobre la mesa. No sería mala idea que le pongas límites al trabajo y desconectes por un rato. Vendrás cargado de energía y serás más productivo.
sagitario	2019-03-04	 Un superior o un compañero de trabajo te llamará la atención a lo largo de la jornada y eso no te sentará nada bien. No saltes a la defensiva y trata de averiguar, antes de hablar, qué hay de cierto en lo que te digan. A veces la humildad puede ser la mejor consejera, no lo olvides.
capricornio	2019-03-04	 Hoy estarás muy sensible y cualquier sobresalto sin importancia te sacará de tus casillas. Intenta relativizar y no darle demasiado bombo a cosas que realmente no lo tienen. Céntrate en actividades que te hagan sentir bien y así serás más feliz. 
acuario	2019-03-04	 Estás algo distraído con la organización de un viaje en el que lo pasarás extraordinariamente, pero ahora te toca centrarte en tu trabajo y dar lo mejor de ti día a día. Sabes que te estás jugando mucho a nivel profesional y no puedes permitirte estropear ahora las cosas.
piscis	2019-03-04	 A veces te comportas de un modo algo rígido en el trabajo y eso no te beneficia a ti ni a las personas que te rodean. Sé más flexible a la hora de trabajar y así mejorarán las relaciones con tus compañeros y puede que también con tus superiores. Evita los conflictos y discusiones.
aries	2019-03-05	 Un buen amigo, al que ya tenías casi olvidado, aparecerá de nuevo en tu vida pidiéndote algo que tú no le debes en absoluto. Si se anda con exigencias, párale los pies. Lo importante es que seas honesto contigo mismo y que no metas la pata tontamente. Deja las cosas claras.
tauro	2019-03-05	 Un amigo o conocido te dirá algo que te resultará sorprendente e incluso chocante, pero debes ser fuerte y no sacar conclusiones precipitadas. Deja que pase el tiempo y luego habla con él claramente, sin rodeos que solo os llevarían a más confusión. Todo se resolverá para bien.
geminis	2019-03-05	 Un conocido te propondrá que hagas un curso de crecimiento personal que tú no verás con buenos ojos en un principio, pero que puede irte muy bien. No te cierres en banda: experimenta. Cualquier herramienta que te lleve a más bienestar emocional puede servirte.
cancer	2019-03-05	 Hoy te sentirás exhausto debido a la cantidad de horas que estás trabajando últimamente. Necesitas un descanso, pero no ves el momento de tomarte unas vacaciones. Un viaje de fin de semana a un lugar con playa podría irte de maravilla. Ponte ya a programarlo.
leo	2019-03-05	 Recibirás un e-mail o una carta cuya lectura te llevará a una profunda reflexión. Puede que decidas cambiar algo de tu vida de forma radical. Algunas personas podrían no ver bien estos cambios, pero tú debes hacer lo que consideres que es más positivo para ti sin pensar en lo que opinen o digan los demás.
virgo	2019-03-05	 Hoy te sentirás positivo e invencible y lo serás siempre y cuando no te dejes convencer por personas de tu entorno que parecen ver problemas enormes donde solo hay pequeños retos. Disfrutarás de una reunión con amigos en la que todos haréis un poco el loco.
libra	2019-03-05	 Tal vez no superes una entrevista que habías hecho o una prueba para algún tipo de master o curso, pero debes estar tranquilo. Las cosas son perfectas tal y como son, y si confías y sigues dando lo mejor de ti dentro de un tiempo podrá surgir una oportunidad mucho mejor. 
escorpio	2019-03-05	 No estarás demasiado pletórico debido a una serie de sucesos que se irán desarrollando a lo largo del día. Haz del ejercicio físico tu aliado y así podrás subir un poco tu energía y mejorar tu humor. Si necesitas estar a solas contigo mismo, hazlo. No tienes que cumplir las expectativas de los demás.
